    44.6,  -2082209.355,   1840812.377,  -6206730.703
    44.7,  -2081736.063,   1840301.570,  -6207040.141
    44.8,  -2081262.753,   1839790.733,  -6207349.500
    44.9,  -2080789.424,   1839279.866,  -6207658.781
    45.0,  -2080316.077,   1838768.970,  -6207967.984
    45.1,  -2079842.711,   1838258.043,  -6208277.108
    45.2,  -2079369.326,   1837747.086,  -6208586.153
    45.3,  -2078895.923,   1837236.099,  -6208895.120
    45.4,  -2078422.500,   1836725.083,  -6209204.008
    45.5,  -2077949.060,   1836214.036,  -6209512.818
    45.6,  -2077475.600,   1835702.959,  -6209821.549
    45.7,  -2077002.122,   1835191.853,  -6210130.201
    45.8,  -2076528.625,   1834680.716,  -6210438.775
    45.9,  -2076055.110,   1834169.549,  -6210747.271
    46.0,  -2075581.576,   1833658.353,  -6211055.687
    46.1,  -2075108.023,   1833147.126,  -6211364.026
    46.2,  -2074634.452,   1832635.870,  -6211672.285
    46.3,  -2074160.862,   1832124.584,  -6211980.466
    46.4,  -2073687.254,   1831613.267,  -6212288.569
    46.5,  -2073213.627,   1831101.921,  -6212596.593
    46.6,  -2072739.981,   1830590.545,  -6212904.538
    46.7,  -2072266.317,   1830079.139,  -6213212.404
    46.8,  -2071792.634,   1829567.703,  -6213520.192
    46.9,  -2071318.933,   1829056.237,  -6213827.902
    47.0,  -2070845.213,   1828544.742,  -6214135.533
    47.1,  -2070371.474,   1828033.216,  -6214443.085
    47.2,  -2069897.717,   1827521.661,  -6214750.558
    47.3,  -2069423.942,   1827010.075,  -6215057.953
    47.4,  -2068950.148,   1826498.460,  -6215365.269
    47.5,  -2068476.335,   1825986.815,  -6215672.507
    47.6,  -2068002.504,   1825475.140,  -6215979.666
    47.7,  -2067528.654,   1824963.436,  -6216286.746
    47.8,  -2067054.786,   1824451.701,  -6216593.748
    47.9,  -2066580.899,   1823939.937,  -6216900.671
    48.0,  -2066106.994,   1823428.143,  -6217207.515
    48.1,  -2065633.071,   1822916.319,  -6217514.281
    48.2,  -2065159.128,   1822404.465,  -6217820.968
    48.3,  -2064685.168,   1821892.581,  -6218127.576
    48.4,  -2064211.189,   1821380.668,  -6218434.106
    48.5,  -2063737.191,   1820868.724,  -6218740.557
    48.6,  -2063263.175,   1820356.751,  -6219046.929
    48.7,  -2062789.141,   1819844.749,  -6219353.223
    48.8,  -2062315.088,   1819332.716,  -6219659.438
    48.9,  -2061841.016,   1818820.654,  -6219965.574
    49.0,  -2061366.926,   1818308.561,  -6220271.632
    49.1,  -2060892.818,   1817796.439,  -6220577.611
    49.2,  -2060418.692,   1817284.288,  -6220883.511
    49.3,  -2059944.546,   1816772.107,  -6221189.332
    49.4,  -2059470.383,   1816259.895,  -6221495.075
    49.5,  -2058996.201,   1815747.655,  -6221800.739
    49.6,  -2058522.001,   1815235.384,  -6222106.324
    49.7,  -2058047.782,   1814723.084,  -6222411.831
    49.8,  -2057573.545,   1814210.754,  -6222717.259
